Country,Date,Measure,value,daily_change
Cabo Verde,2020-02-20T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-20T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-20T00:00:00Z,recovered,0,0
Cabo Verde,2020-02-21T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-21T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-21T00:00:00Z,recovered,0,0
Cabo Verde,2020-02-22T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-22T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-22T00:00:00Z,recovered,0,0
Cabo Verde,2020-02-23T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-23T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-23T00:00:00Z,recovered,0,0
Cabo Verde,2020-02-24T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-24T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-24T00:00:00Z,recovered,0,0
Cabo Verde,2020-02-25T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-25T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-25T00:00:00Z,recovered,0,0
Cabo Verde,2020-02-26T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-26T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-26T00:00:00Z,recovered,0,0
Cabo Verde,2020-02-27T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-27T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-27T00:00:00Z,recovered,0,0
Cabo Verde,2020-02-28T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-28T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-28T00:00:00Z,recovered,0,0
Cabo Verde,2020-02-29T00:00:00Z,confirmed,0,0
Cabo Verde,2020-02-29T00:00:00Z,deaths,0,0
Cabo Verde,2020-02-29T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-01T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-01T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-01T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-02T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-02T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-02T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-03T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-03T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-03T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-04T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-04T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-04T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-05T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-05T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-05T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-06T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-06T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-06T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-07T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-07T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-07T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-08T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-08T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-08T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-09T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-09T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-09T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-10T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-10T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-10T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-11T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-11T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-11T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-12T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-12T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-12T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-13T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-13T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-13T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-14T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-14T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-14T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-15T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-15T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-15T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-16T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-16T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-16T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-17T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-17T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-17T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-18T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-18T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-18T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-19T00:00:00Z,confirmed,0,0
Cabo Verde,2020-03-19T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-19T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-20T00:00:00Z,confirmed,1,1
Cabo Verde,2020-03-20T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-20T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-21T00:00:00Z,confirmed,3,2
Cabo Verde,2020-03-21T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-21T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-22T00:00:00Z,confirmed,3,0
Cabo Verde,2020-03-22T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-22T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-23T00:00:00Z,confirmed,3,0
Cabo Verde,2020-03-23T00:00:00Z,deaths,0,0
Cabo Verde,2020-03-23T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-24T00:00:00Z,confirmed,3,0
Cabo Verde,2020-03-24T00:00:00Z,deaths,1,1
Cabo Verde,2020-03-24T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-25T00:00:00Z,confirmed,4,1
Cabo Verde,2020-03-25T00:00:00Z,deaths,1,0
Cabo Verde,2020-03-25T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-26T00:00:00Z,confirmed,4,0
Cabo Verde,2020-03-26T00:00:00Z,deaths,1,0
Cabo Verde,2020-03-26T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-27T00:00:00Z,confirmed,5,1
Cabo Verde,2020-03-27T00:00:00Z,deaths,1,0
Cabo Verde,2020-03-27T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-28T00:00:00Z,confirmed,5,0
Cabo Verde,2020-03-28T00:00:00Z,deaths,1,0
Cabo Verde,2020-03-28T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-29T00:00:00Z,confirmed,6,1
Cabo Verde,2020-03-29T00:00:00Z,deaths,1,0
Cabo Verde,2020-03-29T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-30T00:00:00Z,confirmed,6,0
Cabo Verde,2020-03-30T00:00:00Z,deaths,1,0
Cabo Verde,2020-03-30T00:00:00Z,recovered,0,0
Cabo Verde,2020-03-31T00:00:00Z,confirmed,6,0
Cabo Verde,2020-03-31T00:00:00Z,deaths,1,0
Cabo Verde,2020-03-31T00:00:00Z,recovered,0,0
Cabo Verde,2020-04-01T00:00:00Z,confirmed,6,0
Cabo Verde,2020-04-01T00:00:00Z,deaths,1,0
Cabo Verde,2020-04-01T00:00:00Z,recovered,0,0
Cabo Verde,2020-04-02T00:00:00Z,confirmed,6,0
Cabo Verde,2020-04-02T00:00:00Z,deaths,1,0
Cabo Verde,2020-04-02T00:00:00Z,recovered,0,0
Cabo Verde,2020-04-03T00:00:00Z,confirmed,6,0
Cabo Verde,2020-04-03T00:00:00Z,deaths,1,0
Cabo Verde,2020-04-03T00:00:00Z,recovered,0,0
Cabo Verde,2020-04-04T00:00:00Z,confirmed,7,1
Cabo Verde,2020-04-04T00:00:00Z,deaths,1,0
Cabo Verde,2020-04-04T00:00:00Z,recovered,0,0
Cabo Verde,2020-04-05T00:00:00Z,confirmed,7,0
Cabo Verde,2020-04-05T00:00:00Z,deaths,1,0
Cabo Verde,2020-04-05T00:00:00Z,recovered,0,0
Cabo Verde,2020-04-06T00:00:00Z,confirmed,7,0
Cabo Verde,2020-04-06T00:00:00Z,deaths,1,0
Cabo Verde,2020-04-06T00:00:00Z,recovered,1,1
Cabo Verde,2020-04-07T00:00:00Z,confirmed,7,0
Cabo Verde,2020-04-07T00:00:00Z,deaths,1,0
Cabo Verde,2020-04-07T00:00:00Z,recovered,1,0
Cabo Verde,2020-04-08T00:00:00Z,confirmed,7,0
Cabo Verde,2020-04-08T00:00:00Z,deaths,1,0
Cabo Verde,2020-04-08T00:00:00Z,recovered,1,0
Cabo Verde,2020-04-09T00:00:00Z,confirmed,7,0
Cabo Verde,2020-04-09T00:00:00Z,deaths,1,0
Cabo Verde,2020-04-09T00:00:00Z,recovered,1,0
Cambodia,2020-01-22T00:00:00Z,confirmed,0,0
Cambodia,2020-01-22T00:00:00Z,deaths,0,0
Cambodia,2020-01-22T00:00:00Z,recovered,0,0
Cambodia,2020-01-23T00:00:00Z,confirmed,0,0
Cambodia,2020-01-23T00:00:00Z,deaths,0,0
Cambodia,2020-01-23T00:00:00Z,recovered,0,0
Cambodia,2020-01-24T00:00:00Z,confirmed,0,0
Cambodia,2020-01-24T00:00:00Z,deaths,0,0
Cambodia,2020-01-24T00:00:00Z,recovered,0,0
Cambodia,2020-01-25T00:00:00Z,confirmed,0,0
Cambodia,2020-01-25T00:00:00Z,deaths,0,0
Cambodia,2020-01-25T00:00:00Z,recovered,0,0
Cambodia,2020-01-26T00:00:00Z,confirmed,0,0
Cambodia,2020-01-26T00:00:00Z,deaths,0,0
Cambodia,2020-01-26T00:00:00Z,recovered,0,0
Cambodia,2020-01-27T00:00:00Z,confirmed,1,1
Cambodia,2020-01-27T00:00:00Z,deaths,0,0
Cambodia,2020-01-27T00:00:00Z,recovered,0,0
Cambodia,2020-01-28T00:00:00Z,confirmed,1,0
Cambodia,2020-01-28T00:00:00Z,deaths,0,0
Cambodia,2020-01-28T00:00:00Z,recovered,0,0
Cambodia,2020-01-29T00:00:00Z,confirmed,1,0
Cambodia,2020-01-29T00:00:00Z,deaths,0,0
Cambodia,2020-01-29T00:00:00Z,recovered,0,0
Cambodia,2020-01-30T00:00:00Z,confirmed,1,0
Cambodia,2020-01-30T00:00:00Z,deaths,0,0
Cambodia,2020-01-30T00:00:00Z,recovered,0,0
Cambodia,2020-01-31T00:00:00Z,confirmed,1,0
Cambodia,2020-01-31T00:00:00Z,deaths,0,0
Cambodia,2020-01-31T00:00:00Z,recovered,0,0
Cambodia,2020-02-01T00:00:00Z,confirmed,1,0
Cambodia,2020-02-01T00:00:00Z,deaths,0,0
Cambodia,2020-02-01T00:00:00Z,recovered,0,0
Cambodia,2020-02-02T00:00:00Z,confirmed,1,0
Cambodia,2020-02-02T00:00:00Z,deaths,0,0
Cambodia,2020-02-02T00:00:00Z,recovered,0,0
Cambodia,2020-02-03T00:00:00Z,confirmed,1,0
Cambodia,2020-02-03T00:00:00Z,deaths,0,0
Cambodia,2020-02-03T00:00:00Z,recovered,0,0
Cambodia,2020-02-04T00:00:00Z,confirmed,1,0
Cambodia,2020-02-04T00:00:00Z,deaths,0,0
Cambodia,2020-02-04T00:00:00Z,recovered,0,0
Cambodia,2020-02-05T00:00:00Z,confirmed,1,0
Cambodia,2020-02-05T00:00:00Z,deaths,0,0
Cambodia,2020-02-05T00:00:00Z,recovered,0,0
Cambodia,2020-02-06T00:00:00Z,confirmed,1,0
Cambodia,2020-02-06T00:00:00Z,deaths,0,0
Cambodia,2020-02-06T00:00:00Z,recovered,0,0
Cambodia,2020-02-07T00:00:00Z,confirmed,1,0
Cambodia,2020-02-07T00:00:00Z,deaths,0,0
Cambodia,2020-02-07T00:00:00Z,recovered,0,0
Cambodia,2020-02-08T00:00:00Z,confirmed,1,0
Cambodia,2020-02-08T00:00:00Z,deaths,0,0
Cambodia,2020-02-08T00:00:00Z,recovered,0,0
Cambodia,2020-02-09T00:00:00Z,confirmed,1,0
Cambodia,2020-02-09T00:00:00Z,deaths,0,0
Cambodia,2020-02-09T00:00:00Z,recovered,0,0
Cambodia,2020-02-10T00:00:00Z,confirmed,1,0
Cambodia,2020-02-10T00:00:00Z,deaths,0,0
Cambodia,2020-02-10T00:00:00Z,recovered,0,0
Cambodia,2020-02-11T00:00:00Z,confirmed,1,0
Cambodia,2020-02-11T00:00:00Z,deaths,0,0
Cambodia,2020-02-11T00:00:00Z,recovered,0,0
Cambodia,2020-02-12T00:00:00Z,confirmed,1,0
Cambodia,2020-02-12T00:00:00Z,deaths,0,0
Cambodia,2020-02-12T00:00:00Z,recovered,1,1
Cambodia,2020-02-13T00:00:00Z,confirmed,1,0
Cambodia,2020-02-13T00:00:00Z,deaths,0,0
Cambodia,2020-02-13T00:00:00Z,recovered,1,0
Cambodia,2020-02-14T00:00:00Z,confirmed,1,0
Cambodia,2020-02-14T00:00:00Z,deaths,0,0
Cambodia,2020-02-14T00:00:00Z,recovered,1,0
Cambodia,2020-02-15T00:00:00Z,confirmed,1,0
Cambodia,2020-02-15T00:00:00Z,deaths,0,0
Cambodia,2020-02-15T00:00:00Z,recovered,1,0
Cambodia,2020-02-16T00:00:00Z,confirmed,1,0
Cambodia,2020-02-16T00:00:00Z,deaths,0,0
Cambodia,2020-02-16T00:00:00Z,recovered,1,0
Cambodia,2020-02-17T00:00:00Z,confirmed,1,0
Cambodia,2020-02-17T00:00:00Z,deaths,0,0
Cambodia,2020-02-17T00:00:00Z,recovered,1,0
Cambodia,2020-02-18T00:00:00Z,confirmed,1,0
Cambodia,2020-02-18T00:00:00Z,deaths,0,0
Cambodia,2020-02-18T00:00:00Z,recovered,1,0
Cambodia,2020-02-19T00:00:00Z,confirmed,1,0
Cambodia,2020-02-19T00:00:00Z,deaths,0,0
Cambodia,2020-02-19T00:00:00Z,recovered,1,0
Cambodia,2020-02-20T00:00:00Z,confirmed,1,0
Cambodia,2020-02-20T00:00:00Z,deaths,0,0
Cambodia,2020-02-20T00:00:00Z,recovered,1,0
Cambodia,2020-02-21T00:00:00Z,confirmed,1,0
Cambodia,2020-02-21T00:00:00Z,deaths,0,0
Cambodia,2020-02-21T00:00:00Z,recovered,1,0
Cambodia,2020-02-22T00:00:00Z,confirmed,1,0
Cambodia,2020-02-22T00:00:00Z,deaths,0,0
Cambodia,2020-02-22T00:00:00Z,recovered,1,0
Cambodia,2020-02-23T00:00:00Z,confirmed,1,0
Cambodia,2020-02-23T00:00:00Z,deaths,0,0
Cambodia,2020-02-23T00:00:00Z,recovered,1,0
Cambodia,2020-02-24T00:00:00Z,confirmed,1,0
Cambodia,2020-02-24T00:00:00Z,deaths,0,0
Cambodia,2020-02-24T00:00:00Z,recovered,1,0
Cambodia,2020-02-25T00:00:00Z,confirmed,1,0
Cambodia,2020-02-25T00:00:00Z,deaths,0,0
Cambodia,2020-02-25T00:00:00Z,recovered,1,0
Cambodia,2020-02-26T00:00:00Z,confirmed,1,0
Cambodia,2020-02-26T00:00:00Z,deaths,0,0
Cambodia,2020-02-26T00:00:00Z,recovered,1,0
Cambodia,2020-02-27T00:00:00Z,confirmed,1,0
Cambodia,2020-02-27T00:00:00Z,deaths,0,0
Cambodia,2020-02-27T00:00:00Z,recovered,1,0
Cambodia,2020-02-28T00:00:00Z,confirmed,1,0
Cambodia,2020-02-28T00:00:00Z,deaths,0,0
Cambodia,2020-02-28T00:00:00Z,recovered,1,0
Cambodia,2020-02-29T00:00:00Z,confirmed,1,0
Cambodia,2020-02-29T00:00:00Z,deaths,0,0
Cambodia,2020-02-29T00:00:00Z,recovered,1,0
Cambodia,2020-03-01T00:00:00Z,confirmed,1,0
Cambodia,2020-03-01T00:00:00Z,deaths,0,0
Cambodia,2020-03-01T00:00:00Z,recovered,1,0
Cambodia,2020-03-02T00:00:00Z,confirmed,1,0
Cambodia,2020-03-02T00:00:00Z,deaths,0,0
Cambodia,2020-03-02T00:00:00Z,recovered,1,0
Cambodia,2020-03-03T00:00:00Z,confirmed,1,0
Cambodia,2020-03-03T00:00:00Z,deaths,0,0
Cambodia,2020-03-03T00:00:00Z,recovered,1,0
Cambodia,2020-03-04T00:00:00Z,confirmed,1,0
Cambodia,2020-03-04T00:00:00Z,deaths,0,0
Cambodia,2020-03-04T00:00:00Z,recovered,1,0
Cambodia,2020-03-05T00:00:00Z,confirmed,1,0
Cambodia,2020-03-05T00:00:00Z,deaths,0,0
Cambodia,2020-03-05T00:00:00Z,recovered,1,0
Cambodia,2020-03-06T00:00:00Z,confirmed,1,0
Cambodia,2020-03-06T00:00:00Z,deaths,0,0
Cambodia,2020-03-06T00:00:00Z,recovered,1,0
Cambodia,2020-03-07T00:00:00Z,confirmed,1,0
Cambodia,2020-03-07T00:00:00Z,deaths,0,0
Cambodia,2020-03-07T00:00:00Z,recovered,1,0
Cambodia,2020-03-08T00:00:00Z,confirmed,2,1
Cambodia,2020-03-08T00:00:00Z,deaths,0,0
Cambodia,2020-03-08T00:00:00Z,recovered,1,0
Cambodia,2020-03-09T00:00:00Z,confirmed,2,0
Cambodia,2020-03-09T00:00:00Z,deaths,0,0
Cambodia,2020-03-09T00:00:00Z,recovered,1,0
Cambodia,2020-03-10T00:00:00Z,confirmed,2,0
Cambodia,2020-03-10T00:00:00Z,deaths,0,0
Cambodia,2020-03-10T00:00:00Z,recovered,1,0
Cambodia,2020-03-11T00:00:00Z,confirmed,3,1
Cambodia,2020-03-11T00:00:00Z,deaths,0,0
Cambodia,2020-03-11T00:00:00Z,recovered,1,0
Cambodia,2020-03-12T00:00:00Z,confirmed,3,0
Cambodia,2020-03-12T00:00:00Z,deaths,0,0
Cambodia,2020-03-12T00:00:00Z,recovered,1,0
Cambodia,2020-03-13T00:00:00Z,confirmed,5,2
Cambodia,2020-03-13T00:00:00Z,deaths,0,0
Cambodia,2020-03-13T00:00:00Z,recovered,1,0
Cambodia,2020-03-14T00:00:00Z,confirmed,7,2
Cambodia,2020-03-14T00:00:00Z,deaths,0,0
Cambodia,2020-03-14T00:00:00Z,recovered,1,0
Cambodia,2020-03-15T00:00:00Z,confirmed,7,0
Cambodia,2020-03-15T00:00:00Z,deaths,0,0
Cambodia,2020-03-15T00:00:00Z,recovered,1,0
Cambodia,2020-03-16T00:00:00Z,confirmed,7,0
Cambodia,2020-03-16T00:00:00Z,deaths,0,0
Cambodia,2020-03-16T00:00:00Z,recovered,1,0
Cambodia,2020-03-17T00:00:00Z,confirmed,33,26
Cambodia,2020-03-17T00:00:00Z,deaths,0,0
Cambodia,2020-03-17T00:00:00Z,recovered,1,0
Cambodia,2020-03-18T00:00:00Z,confirmed,35,2
Cambodia,2020-03-18T00:00:00Z,deaths,0,0
Cambodia,2020-03-18T00:00:00Z,recovered,1,0
Cambodia,2020-03-19T00:00:00Z,confirmed,37,2
Cambodia,2020-03-19T00:00:00Z,deaths,0,0
Cambodia,2020-03-19T00:00:00Z,recovered,1,0
Cambodia,2020-03-20T00:00:00Z,confirmed,51,14
Cambodia,2020-03-20T00:00:00Z,deaths,0,0
Cambodia,2020-03-20T00:00:00Z,recovered,1,0
Cambodia,2020-03-21T00:00:00Z,confirmed,53,2
Cambodia,2020-03-21T00:00:00Z,deaths,0,0
Cambodia,2020-03-21T00:00:00Z,recovered,1,0
Cambodia,2020-03-22T00:00:00Z,confirmed,84,31
Cambodia,2020-03-22T00:00:00Z,deaths,0,0
Cambodia,2020-03-22T00:00:00Z,recovered,1,0
Cambodia,2020-03-23T00:00:00Z,confirmed,87,3
Cambodia,2020-03-23T00:00:00Z,deaths,0,0
Cambodia,2020-03-23T00:00:00Z,recovered,1,0
Cambodia,2020-03-24T00:00:00Z,confirmed,91,4
Cambodia,2020-03-24T00:00:00Z,deaths,0,0
Cambodia,2020-03-24T00:00:00Z,recovered,4,3
Cambodia,2020-03-25T00:00:00Z,confirmed,96,5
Cambodia,2020-03-25T00:00:00Z,deaths,0,0
Cambodia,2020-03-25T00:00:00Z,recovered,10,6
Cambodia,2020-03-26T00:00:00Z,confirmed,96,0
Cambodia,2020-03-26T00:00:00Z,deaths,0,0
Cambodia,2020-03-26T00:00:00Z,recovered,10,0
Cambodia,2020-03-27T00:00:00Z,confirmed,99,3
Cambodia,2020-03-27T00:00:00Z,deaths,0,0
Cambodia,2020-03-27T00:00:00Z,recovered,11,1
Cambodia,2020-03-28T00:00:00Z,confirmed,99,0
Cambodia,2020-03-28T00:00:00Z,deaths,0,0
Cambodia,2020-03-28T00:00:00Z,recovered,13,2
Cambodia,2020-03-29T00:00:00Z,confirmed,103,4
Cambodia,2020-03-29T00:00:00Z,deaths,0,0
Cambodia,2020-03-29T00:00:00Z,recovered,21,8
Cambodia,2020-03-30T00:00:00Z,confirmed,107,4
Cambodia,2020-03-30T00:00:00Z,deaths,0,0
Cambodia,2020-03-30T00:00:00Z,recovered,21,0
Cambodia,2020-03-31T00:00:00Z,confirmed,109,2
Cambodia,2020-03-31T00:00:00Z,deaths,0,0
Cambodia,2020-03-31T00:00:00Z,recovered,23,2
Cambodia,2020-04-01T00:00:00Z,confirmed,109,0
Cambodia,2020-04-01T00:00:00Z,deaths,0,0
Cambodia,2020-04-01T00:00:00Z,recovered,25,2
Cambodia,2020-04-02T00:00:00Z,confirmed,110,1
Cambodia,2020-04-02T00:00:00Z,deaths,0,0
Cambodia,2020-04-02T00:00:00Z,recovered,34,9
Cambodia,2020-04-03T00:00:00Z,confirmed,114,4
Cambodia,2020-04-03T00:00:00Z,deaths,0,0
Cambodia,2020-04-03T00:00:00Z,recovered,35,1
Cambodia,2020-04-04T00:00:00Z,confirmed,114,0
Cambodia,2020-04-04T00:00:00Z,deaths,0,0
Cambodia,2020-04-04T00:00:00Z,recovered,50,15
Cambodia,2020-04-05T00:00:00Z,confirmed,114,0
Cambodia,2020-04-05T00:00:00Z,deaths,0,0
Cambodia,2020-04-05T00:00:00Z,recovered,50,0
Cambodia,2020-04-06T00:00:00Z,confirmed,114,0
Cambodia,2020-04-06T00:00:00Z,deaths,0,0
Cambodia,2020-04-06T00:00:00Z,recovered,53,3
Cambodia,2020-04-07T00:00:00Z,confirmed,115,1
Cambodia,2020-04-07T00:00:00Z,deaths,0,0
Cambodia,2020-04-07T00:00:00Z,recovered,58,5
Cambodia,2020-04-08T00:00:00Z,confirmed,117,2
Cambodia,2020-04-08T00:00:00Z,deaths,0,0
Cambodia,2020-04-08T00:00:00Z,recovered,63,5
Cambodia,2020-04-09T00:00:00Z,confirmed,119,2
Cambodia,2020-04-09T00:00:00Z,deaths,0,0
Cambodia,2020-04-09T00:00:00Z,recovered,62,-1
Cameroon,2020-01-22T00:00:00Z,confirmed,0,0
Cameroon,2020-01-22T00:00:00Z,deaths,0,0
Cameroon,2020-01-22T00:00:00Z,recovered,0,0
Cameroon,2020-01-23T00:00:00Z,confirmed,0,0
Cameroon,2020-01-23T00:00:00Z,deaths,0,0
Cameroon,2020-01-23T00:00:00Z,recovered,0,0
Cameroon,2020-01-24T00:00:00Z,confirmed,0,0
Cameroon,2020-01-24T00:00:00Z,deaths,0,0
Cameroon,2020-01-24T00:00:00Z,recovered,0,0
Cameroon,2020-01-25T00:00:00Z,confirmed,0,0
Cameroon,2020-01-25T00:00:00Z,deaths,0,0
Cameroon,2020-01-25T00:00:00Z,recovered,0,0
Cameroon,2020-01-26T00:00:00Z,confirmed,0,0
Cameroon,2020-01-26T00:00:00Z,deaths,0,0
Cameroon,2020-01-26T00:00:00Z,recovered,0,0
Cameroon,2020-01-27T00:00:00Z,confirmed,0,0
Cameroon,2020-01-27T00:00:00Z,deaths,0,0
Cameroon,2020-01-27T00:00:00Z,recovered,0,0
Cameroon,2020-01-28T00:00:00Z,confirmed,0,0
Cameroon,2020-01-28T00:00:00Z,deaths,0,0
Cameroon,2020-01-28T00:00:00Z,recovered,0,0
Cameroon,2020-01-29T00:00:00Z,confirmed,0,0
Cameroon,2020-01-29T00:00:00Z,deaths,0,0
Cameroon,2020-01-29T00:00:00Z,recovered,0,0
Cameroon,2020-01-30T00:00:00Z,confirmed,0,0
Cameroon,2020-01-30T00:00:00Z,deaths,0,0
Cameroon,2020-01-30T00:00:00Z,recovered,0,0
Cameroon,2020-01-31T00:00:00Z,confirmed,0,0
Cameroon,2020-01-31T00:00:00Z,deaths,0,0
Cameroon,2020-01-31T00:00:00Z,recovered,0,0
Cameroon,2020-02-01T00:00:00Z,confirmed,0,0
Cameroon,2020-02-01T00:00:00Z,deaths,0,0
Cameroon,2020-02-01T00:00:00Z,recovered,0,0
Cameroon,2020-02-02T00:00:00Z,confirmed,0,0
Cameroon,2020-02-02T00:00:00Z,deaths,0,0
Cameroon,2020-02-02T00:00:00Z,recovered,0,0
Cameroon,2020-02-03T00:00:00Z,confirmed,0,0
Cameroon,2020-02-03T00:00:00Z,deaths,0,0
Cameroon,2020-02-03T00:00:00Z,recovered,0,0
Cameroon,2020-02-04T00:00:00Z,confirmed,0,0
Cameroon,2020-02-04T00:00:00Z,deaths,0,0
Cameroon,2020-02-04T00:00:00Z,recovered,0,0
Cameroon,2020-02-05T00:00:00Z,confirmed,0,0
Cameroon,2020-02-05T00:00:00Z,deaths,0,0
Cameroon,2020-02-05T00:00:00Z,recovered,0,0
Cameroon,2020-02-06T00:00:00Z,confirmed,0,0
Cameroon,2020-02-06T00:00:00Z,deaths,0,0
Cameroon,2020-02-06T00:00:00Z,recovered,0,0
Cameroon,2020-02-07T00:00:00Z,confirmed,0,0
Cameroon,2020-02-07T00:00:00Z,deaths,0,0
Cameroon,2020-02-07T00:00:00Z,recovered,0,0
Cameroon,2020-02-08T00:00:00Z,confirmed,0,0
Cameroon,2020-02-08T00:00:00Z,deaths,0,0
Cameroon,2020-02-08T00:00:00Z,recovered,0,0
Cameroon,2020-02-09T00:00:00Z,confirmed,0,0
Cameroon,2020-02-09T00:00:00Z,deaths,0,0
Cameroon,2020-02-09T00:00:00Z,recovered,0,0
Cameroon,2020-02-10T00:00:00Z,confirmed,0,0
Cameroon,2020-02-10T00:00:00Z,deaths,0,0
Cameroon,2020-02-10T00:00:00Z,recovered,0,0
Cameroon,2020-02-11T00:00:00Z,confirmed,0,0
Cameroon,2020-02-11T00:00:00Z,deaths,0,0
Cameroon,2020-02-11T00:00:00Z,recovered,0,0
Cameroon,2020-02-12T00:00:00Z,confirmed,0,0
Cameroon,2020-02-12T00:00:00Z,deaths,0,0
Cameroon,2020-02-12T00:00:00Z,recovered,0,0
Cameroon,2020-02-13T00:00:00Z,confirmed,0,0
Cameroon,2020-02-13T00:00:00Z,deaths,0,0
Cameroon,2020-02-13T00:00:00Z,recovered,0,0
Cameroon,2020-02-14T00:00:00Z,confirmed,0,0
Cameroon,2020-02-14T00:00:00Z,deaths,0,0
Cameroon,2020-02-14T00:00:00Z,recovered,0,0
Cameroon,2020-02-15T00:00:00Z,confirmed,0,0
Cameroon,2020-02-15T00:00:00Z,deaths,0,0
Cameroon,2020-02-15T00:00:00Z,recovered,0,0
Cameroon,2020-02-16T00:00:00Z,confirmed,0,0
Cameroon,2020-02-16T00:00:00Z,deaths,0,0
Cameroon,2020-02-16T00:00:00Z,recovered,0,0
Cameroon,2020-02-17T00:00:00Z,confirmed,0,0
