Date,Country,State,Measure,value,daily_change
2020-02-13T00:00:00Z,US,Idaho,deaths,0,0
2020-02-13T00:00:00Z,US,Illinois,confirmed,2,0
2020-02-13T00:00:00Z,US,Illinois,deaths,0,0
2020-02-13T00:00:00Z,US,Indiana,confirmed,0,0
2020-02-13T00:00:00Z,US,Indiana,deaths,0,0
2020-02-13T00:00:00Z,US,Iowa,confirmed,0,0
2020-02-13T00:00:00Z,US,Iowa,deaths,0,0
2020-02-13T00:00:00Z,US,Kansas,confirmed,0,0
2020-02-13T00:00:00Z,US,Kansas,deaths,0,0
2020-02-13T00:00:00Z,US,Kentucky,confirmed,0,0
2020-02-13T00:00:00Z,US,Kentucky,deaths,0,0
2020-02-13T00:00:00Z,US,Louisiana,confirmed,0,0
2020-02-13T00:00:00Z,US,Louisiana,deaths,0,0
2020-02-13T00:00:00Z,US,Maine,confirmed,0,0
2020-02-13T00:00:00Z,US,Maine,deaths,0,0
2020-02-13T00:00:00Z,US,Maryland,confirmed,0,0
2020-02-13T00:00:00Z,US,Maryland,deaths,0,0
2020-02-13T00:00:00Z,US,Massachusetts,confirmed,1,0
2020-02-13T00:00:00Z,US,Massachusetts,deaths,0,0
2020-02-13T00:00:00Z,US,Michigan,confirmed,0,0
2020-02-13T00:00:00Z,US,Michigan,deaths,0,0
2020-02-13T00:00:00Z,US,Minnesota,confirmed,0,0
2020-02-13T00:00:00Z,US,Minnesota,deaths,0,0
2020-02-13T00:00:00Z,US,Mississippi,confirmed,0,0
2020-02-13T00:00:00Z,US,Mississippi,deaths,0,0
2020-02-13T00:00:00Z,US,Missouri,confirmed,0,0
2020-02-13T00:00:00Z,US,Missouri,deaths,0,0
2020-02-13T00:00:00Z,US,Montana,confirmed,0,0
2020-02-13T00:00:00Z,US,Montana,deaths,0,0
2020-02-13T00:00:00Z,US,Nebraska,confirmed,0,0
2020-02-13T00:00:00Z,US,Nebraska,deaths,0,0
2020-02-13T00:00:00Z,US,Nevada,confirmed,0,0
2020-02-13T00:00:00Z,US,Nevada,deaths,0,0
2020-02-13T00:00:00Z,US,New Hampshire,confirmed,0,0
2020-02-13T00:00:00Z,US,New Hampshire,deaths,0,0
2020-02-13T00:00:00Z,US,New Jersey,confirmed,0,0
2020-02-13T00:00:00Z,US,New Jersey,deaths,0,0
2020-02-13T00:00:00Z,US,New Mexico,confirmed,0,0
2020-02-13T00:00:00Z,US,New Mexico,deaths,0,0
2020-02-13T00:00:00Z,US,New York,confirmed,0,0
2020-02-13T00:00:00Z,US,New York,deaths,0,0
2020-02-13T00:00:00Z,US,North Carolina,confirmed,0,0
2020-02-13T00:00:00Z,US,North Carolina,deaths,0,0
2020-02-13T00:00:00Z,US,North Dakota,confirmed,0,0
2020-02-13T00:00:00Z,US,North Dakota,deaths,0,0
2020-02-13T00:00:00Z,US,Northern Mariana Islands,confirmed,0,0
2020-02-13T00:00:00Z,US,Northern Mariana Islands,deaths,0,0
2020-02-13T00:00:00Z,US,Ohio,confirmed,0,0
2020-02-13T00:00:00Z,US,Ohio,deaths,0,0
2020-02-13T00:00:00Z,US,Oklahoma,confirmed,0,0
2020-02-13T00:00:00Z,US,Oklahoma,deaths,0,0
2020-02-13T00:00:00Z,US,Oregon,confirmed,0,0
2020-02-13T00:00:00Z,US,Oregon,deaths,0,0
2020-02-13T00:00:00Z,US,Pennsylvania,confirmed,0,0
2020-02-13T00:00:00Z,US,Pennsylvania,deaths,0,0
2020-02-13T00:00:00Z,US,Puerto Rico,confirmed,0,0
2020-02-13T00:00:00Z,US,Puerto Rico,deaths,0,0
2020-02-13T00:00:00Z,US,Rhode Island,confirmed,0,0
2020-02-13T00:00:00Z,US,Rhode Island,deaths,0,0
2020-02-13T00:00:00Z,US,South Carolina,confirmed,0,0
2020-02-13T00:00:00Z,US,South Carolina,deaths,0,0
2020-02-13T00:00:00Z,US,South Dakota,confirmed,0,0
2020-02-13T00:00:00Z,US,South Dakota,deaths,0,0
2020-02-13T00:00:00Z,US,Tennessee,confirmed,0,0
2020-02-13T00:00:00Z,US,Tennessee,deaths,0,0
2020-02-13T00:00:00Z,US,Texas,confirmed,0,0
2020-02-13T00:00:00Z,US,Texas,deaths,0,0
2020-02-13T00:00:00Z,US,Utah,confirmed,0,0
2020-02-13T00:00:00Z,US,Utah,deaths,0,0
2020-02-13T00:00:00Z,US,Vermont,confirmed,0,0
2020-02-13T00:00:00Z,US,Vermont,deaths,0,0
2020-02-13T00:00:00Z,US,Virgin Islands,confirmed,0,0
2020-02-13T00:00:00Z,US,Virgin Islands,deaths,0,0
2020-02-13T00:00:00Z,US,Virginia,confirmed,0,0
2020-02-13T00:00:00Z,US,Virginia,deaths,0,0
2020-02-13T00:00:00Z,US,Washington,confirmed,1,0
2020-02-13T00:00:00Z,US,Washington,deaths,0,0
2020-02-13T00:00:00Z,US,West Virginia,confirmed,0,0
2020-02-13T00:00:00Z,US,West Virginia,deaths,0,0
2020-02-13T00:00:00Z,US,Wisconsin,confirmed,0,0
2020-02-13T00:00:00Z,US,Wisconsin,deaths,0,0
2020-02-13T00:00:00Z,US,Wyoming,confirmed,0,0
2020-02-13T00:00:00Z,US,Wyoming,deaths,0,0
2020-02-13T00:00:00Z,US,NA,recovered,3,0
2020-02-13T00:00:00Z,Uzbekistan,NA,confirmed,0,0
2020-02-13T00:00:00Z,Uzbekistan,NA,deaths,0,0
2020-02-13T00:00:00Z,Uzbekistan,NA,recovered,0,0
2020-02-13T00:00:00Z,Venezuela,NA,confirmed,0,0
2020-02-13T00:00:00Z,Venezuela,NA,deaths,0,0
2020-02-13T00:00:00Z,Venezuela,NA,recovered,0,0
2020-02-13T00:00:00Z,Vietnam,NA,confirmed,16,1
2020-02-13T00:00:00Z,Vietnam,NA,deaths,0,0
2020-02-13T00:00:00Z,Vietnam,NA,recovered,7,1
2020-02-13T00:00:00Z,West Bank and Gaza,NA,confirmed,0,0
2020-02-13T00:00:00Z,West Bank and Gaza,NA,deaths,0,0
2020-02-13T00:00:00Z,West Bank and Gaza,NA,recovered,0,0
2020-02-13T00:00:00Z,Western Sahara,NA,confirmed,0,0
2020-02-13T00:00:00Z,Western Sahara,NA,deaths,0,0
2020-02-13T00:00:00Z,Western Sahara,NA,recovered,0,0
2020-02-13T00:00:00Z,Yemen,NA,confirmed,0,0
2020-02-13T00:00:00Z,Yemen,NA,deaths,0,0
2020-02-13T00:00:00Z,Yemen,NA,recovered,0,0
2020-02-13T00:00:00Z,Zambia,NA,confirmed,0,0
2020-02-13T00:00:00Z,Zambia,NA,deaths,0,0
2020-02-13T00:00:00Z,Zambia,NA,recovered,0,0
2020-02-13T00:00:00Z,Zimbabwe,NA,confirmed,0,0
2020-02-13T00:00:00Z,Zimbabwe,NA,deaths,0,0
2020-02-13T00:00:00Z,Zimbabwe,NA,recovered,0,0
2020-02-14T00:00:00Z,Afghanistan,NA,confirmed,0,0
2020-02-14T00:00:00Z,Afghanistan,NA,deaths,0,0
2020-02-14T00:00:00Z,Afghanistan,NA,recovered,0,0
2020-02-14T00:00:00Z,Albania,NA,confirmed,0,0
2020-02-14T00:00:00Z,Albania,NA,deaths,0,0
2020-02-14T00:00:00Z,Albania,NA,recovered,0,0
2020-02-14T00:00:00Z,Algeria,NA,confirmed,0,0
2020-02-14T00:00:00Z,Algeria,NA,deaths,0,0
2020-02-14T00:00:00Z,Algeria,NA,recovered,0,0
2020-02-14T00:00:00Z,Andorra,NA,confirmed,0,0
2020-02-14T00:00:00Z,Andorra,NA,deaths,0,0
2020-02-14T00:00:00Z,Andorra,NA,recovered,0,0
2020-02-14T00:00:00Z,Angola,NA,confirmed,0,0
2020-02-14T00:00:00Z,Angola,NA,deaths,0,0
2020-02-14T00:00:00Z,Angola,NA,recovered,0,0
2020-02-14T00:00:00Z,Antigua and Barbuda,NA,confirmed,0,0
2020-02-14T00:00:00Z,Antigua and Barbuda,NA,deaths,0,0
2020-02-14T00:00:00Z,Antigua and Barbuda,NA,recovered,0,0
2020-02-14T00:00:00Z,Argentina,NA,confirmed,0,0
2020-02-14T00:00:00Z,Argentina,NA,deaths,0,0
2020-02-14T00:00:00Z,Argentina,NA,recovered,0,0
2020-02-14T00:00:00Z,Armenia,NA,confirmed,0,0
2020-02-14T00:00:00Z,Armenia,NA,deaths,0,0
2020-02-14T00:00:00Z,Armenia,NA,recovered,0,0
2020-02-14T00:00:00Z,Australia,Australian Capital Territory,confirmed,0,0
2020-02-14T00:00:00Z,Australia,Australian Capital Territory,deaths,0,0
2020-02-14T00:00:00Z,Australia,Australian Capital Territory,recovered,0,0
2020-02-14T00:00:00Z,Australia,New South Wales,confirmed,4,0
2020-02-14T00:00:00Z,Australia,New South Wales,deaths,0,0
2020-02-14T00:00:00Z,Australia,New South Wales,recovered,4,0
2020-02-14T00:00:00Z,Australia,Northern Territory,confirmed,0,0
2020-02-14T00:00:00Z,Australia,Northern Territory,deaths,0,0
2020-02-14T00:00:00Z,Australia,Northern Territory,recovered,0,0
2020-02-14T00:00:00Z,Australia,Queensland,confirmed,5,0
2020-02-14T00:00:00Z,Australia,Queensland,deaths,0,0
2020-02-14T00:00:00Z,Australia,Queensland,recovered,0,0
2020-02-14T00:00:00Z,Australia,South Australia,confirmed,2,0
2020-02-14T00:00:00Z,Australia,South Australia,deaths,0,0
2020-02-14T00:00:00Z,Australia,South Australia,recovered,0,0
2020-02-14T00:00:00Z,Australia,Tasmania,confirmed,0,0
2020-02-14T00:00:00Z,Australia,Tasmania,deaths,0,0
2020-02-14T00:00:00Z,Australia,Tasmania,recovered,0,0
2020-02-14T00:00:00Z,Australia,Victoria,confirmed,4,0
2020-02-14T00:00:00Z,Australia,Victoria,deaths,0,0
2020-02-14T00:00:00Z,Australia,Victoria,recovered,4,0
2020-02-14T00:00:00Z,Australia,Western Australia,confirmed,0,0
2020-02-14T00:00:00Z,Australia,Western Australia,deaths,0,0
2020-02-14T00:00:00Z,Australia,Western Australia,recovered,0,0
2020-02-14T00:00:00Z,Austria,NA,confirmed,0,0
2020-02-14T00:00:00Z,Austria,NA,deaths,0,0
2020-02-14T00:00:00Z,Austria,NA,recovered,0,0
2020-02-14T00:00:00Z,Azerbaijan,NA,confirmed,0,0
2020-02-14T00:00:00Z,Azerbaijan,NA,deaths,0,0
2020-02-14T00:00:00Z,Azerbaijan,NA,recovered,0,0
2020-02-14T00:00:00Z,Bahamas,NA,confirmed,0,0
2020-02-14T00:00:00Z,Bahamas,NA,deaths,0,0
2020-02-14T00:00:00Z,Bahamas,NA,recovered,0,0
2020-02-14T00:00:00Z,Bahrain,NA,confirmed,0,0
2020-02-14T00:00:00Z,Bahrain,NA,deaths,0,0
2020-02-14T00:00:00Z,Bahrain,NA,recovered,0,0
2020-02-14T00:00:00Z,Bangladesh,NA,confirmed,0,0
2020-02-14T00:00:00Z,Bangladesh,NA,deaths,0,0
2020-02-14T00:00:00Z,Bangladesh,NA,recovered,0,0
2020-02-14T00:00:00Z,Barbados,NA,confirmed,0,0
2020-02-14T00:00:00Z,Barbados,NA,deaths,0,0
2020-02-14T00:00:00Z,Barbados,NA,recovered,0,0
2020-02-14T00:00:00Z,Belarus,NA,confirmed,0,0
2020-02-14T00:00:00Z,Belarus,NA,deaths,0,0
2020-02-14T00:00:00Z,Belarus,NA,recovered,0,0
2020-02-14T00:00:00Z,Belgium,NA,confirmed,1,0
2020-02-14T00:00:00Z,Belgium,NA,deaths,0,0
2020-02-14T00:00:00Z,Belgium,NA,recovered,0,0
2020-02-14T00:00:00Z,Belize,NA,confirmed,0,0
2020-02-14T00:00:00Z,Belize,NA,deaths,0,0
2020-02-14T00:00:00Z,Belize,NA,recovered,0,0
2020-02-14T00:00:00Z,Benin,NA,confirmed,0,0
2020-02-14T00:00:00Z,Benin,NA,deaths,0,0
2020-02-14T00:00:00Z,Benin,NA,recovered,0,0
2020-02-14T00:00:00Z,Bhutan,NA,confirmed,0,0
2020-02-14T00:00:00Z,Bhutan,NA,deaths,0,0
2020-02-14T00:00:00Z,Bhutan,NA,recovered,0,0
2020-02-14T00:00:00Z,Bolivia,NA,confirmed,0,0
2020-02-14T00:00:00Z,Bolivia,NA,deaths,0,0
2020-02-14T00:00:00Z,Bolivia,NA,recovered,0,0
2020-02-14T00:00:00Z,Bosnia and Herzegovina,NA,confirmed,0,0
2020-02-14T00:00:00Z,Bosnia and Herzegovina,NA,deaths,0,0
2020-02-14T00:00:00Z,Bosnia and Herzegovina,NA,recovered,0,0
2020-02-14T00:00:00Z,Botswana,NA,confirmed,0,0
2020-02-14T00:00:00Z,Botswana,NA,deaths,0,0
2020-02-14T00:00:00Z,Botswana,NA,recovered,0,0
2020-02-14T00:00:00Z,Brazil,NA,confirmed,0,0
2020-02-14T00:00:00Z,Brazil,NA,deaths,0,0
2020-02-14T00:00:00Z,Brazil,NA,recovered,0,0
2020-02-14T00:00:00Z,Brunei,NA,confirmed,0,0
2020-02-14T00:00:00Z,Brunei,NA,deaths,0,0
2020-02-14T00:00:00Z,Brunei,NA,recovered,0,0
2020-02-14T00:00:00Z,Bulgaria,NA,confirmed,0,0
2020-02-14T00:00:00Z,Bulgaria,NA,deaths,0,0
2020-02-14T00:00:00Z,Bulgaria,NA,recovered,0,0
2020-02-14T00:00:00Z,Burkina Faso,NA,confirmed,0,0
2020-02-14T00:00:00Z,Burkina Faso,NA,deaths,0,0
2020-02-14T00:00:00Z,Burkina Faso,NA,recovered,0,0
2020-02-14T00:00:00Z,Burma,NA,confirmed,0,0
2020-02-14T00:00:00Z,Burma,NA,deaths,0,0
2020-02-14T00:00:00Z,Burma,NA,recovered,0,0
2020-02-14T00:00:00Z,Burundi,NA,confirmed,0,0
2020-02-14T00:00:00Z,Burundi,NA,deaths,0,0
2020-02-14T00:00:00Z,Burundi,NA,recovered,0,0
2020-02-14T00:00:00Z,Cabo Verde,NA,confirmed,0,0
2020-02-14T00:00:00Z,Cabo Verde,NA,deaths,0,0
2020-02-14T00:00:00Z,Cabo Verde,NA,recovered,0,0
2020-02-14T00:00:00Z,Cambodia,NA,confirmed,1,0
2020-02-14T00:00:00Z,Cambodia,NA,deaths,0,0
2020-02-14T00:00:00Z,Cambodia,NA,recovered,1,0
2020-02-14T00:00:00Z,Cameroon,NA,confirmed,0,0
2020-02-14T00:00:00Z,Cameroon,NA,deaths,0,0
2020-02-14T00:00:00Z,Cameroon,NA,recovered,0,0
2020-02-14T00:00:00Z,Canada,Alberta,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Alberta,deaths,0,0
2020-02-14T00:00:00Z,Canada,British Columbia,confirmed,4,0
2020-02-14T00:00:00Z,Canada,British Columbia,deaths,0,0
2020-02-14T00:00:00Z,Canada,Diamond Princess,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Diamond Princess,deaths,0,0
2020-02-14T00:00:00Z,Canada,Grand Princess,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Grand Princess,deaths,0,0
2020-02-14T00:00:00Z,Canada,Manitoba,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Manitoba,deaths,0,0
2020-02-14T00:00:00Z,Canada,New Brunswick,confirmed,0,0
2020-02-14T00:00:00Z,Canada,New Brunswick,deaths,0,0
2020-02-14T00:00:00Z,Canada,Newfoundland and Labrador,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Newfoundland and Labrador,deaths,0,0
2020-02-14T00:00:00Z,Canada,Northwest Territories,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Northwest Territories,deaths,0,0
2020-02-14T00:00:00Z,Canada,Nova Scotia,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Nova Scotia,deaths,0,0
2020-02-14T00:00:00Z,Canada,Ontario,confirmed,3,0
2020-02-14T00:00:00Z,Canada,Ontario,deaths,0,0
2020-02-14T00:00:00Z,Canada,Prince Edward Island,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Prince Edward Island,deaths,0,0
2020-02-14T00:00:00Z,Canada,Quebec,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Quebec,deaths,0,0
2020-02-14T00:00:00Z,Canada,Recovered,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Recovered,deaths,0,0
2020-02-14T00:00:00Z,Canada,Saskatchewan,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Saskatchewan,deaths,0,0
2020-02-14T00:00:00Z,Canada,Yukon,confirmed,0,0
2020-02-14T00:00:00Z,Canada,Yukon,deaths,0,0
2020-02-14T00:00:00Z,Canada,NA,recovered,1,0
2020-02-14T00:00:00Z,Central African Republic,NA,confirmed,0,0
2020-02-14T00:00:00Z,Central African Republic,NA,deaths,0,0
2020-02-14T00:00:00Z,Central African Republic,NA,recovered,0,0
2020-02-14T00:00:00Z,Chad,NA,confirmed,0,0
2020-02-14T00:00:00Z,Chad,NA,deaths,0,0
2020-02-14T00:00:00Z,Chad,NA,recovered,0,0
2020-02-14T00:00:00Z,Chile,NA,confirmed,0,0
2020-02-14T00:00:00Z,Chile,NA,deaths,0,0
2020-02-14T00:00:00Z,Chile,NA,recovered,0,0
2020-02-14T00:00:00Z,China,Anhui,confirmed,934,24
2020-02-14T00:00:00Z,China,Anhui,deaths,6,1
2020-02-14T00:00:00Z,China,Anhui,recovered,193,36
2020-02-14T00:00:00Z,China,Beijing,confirmed,372,6
2020-02-14T00:00:00Z,China,Beijing,deaths,3,0
2020-02-14T00:00:00Z,China,Beijing,recovered,80,11
2020-02-14T00:00:00Z,China,Chongqing,confirmed,537,8
2020-02-14T00:00:00Z,China,Chongqing,deaths,5,1
2020-02-14T00:00:00Z,China,Chongqing,recovered,152,24
2020-02-14T00:00:00Z,China,Fujian,confirmed,281,2
2020-02-14T00:00:00Z,China,Fujian,deaths,0,0
2020-02-14T00:00:00Z,China,Fujian,recovered,63,6
2020-02-14T00:00:00Z,China,Gansu,confirmed,90,0
2020-02-14T00:00:00Z,China,Gansu,deaths,2,0
2020-02-14T00:00:00Z,China,Gansu,recovered,39,0
2020-02-14T00:00:00Z,China,Guangdong,confirmed,1261,20
2020-02-14T00:00:00Z,China,Guangdong,deaths,2,0
2020-02-14T00:00:00Z,China,Guangdong,recovered,362,48
2020-02-14T00:00:00Z,China,Guangxi,confirmed,226,4
2020-02-14T00:00:00Z,China,Guangxi,deaths,2,0
2020-02-14T00:00:00Z,China,Guangxi,recovered,36,3
2020-02-14T00:00:00Z,China,Guizhou,confirmed,140,5
2020-02-14T00:00:00Z,China,Guizhou,deaths,1,0
2020-02-14T00:00:00Z,China,Guizhou,recovered,28,1
2020-02-14T00:00:00Z,China,Hainan,confirmed,159,2
2020-02-14T00:00:00Z,China,Hainan,deaths,4,0
2020-02-14T00:00:00Z,China,Hainan,recovered,43,13
2020-02-14T00:00:00Z,China,Hebei,confirmed,283,18
2020-02-14T00:00:00Z,China,Hebei,deaths,3,0
2020-02-14T00:00:00Z,China,Hebei,recovered,87,19
2020-02-14T00:00:00Z,China,Heilongjiang,confirmed,419,24
2020-02-14T00:00:00Z,China,Heilongjiang,deaths,11,2
2020-02-14T00:00:00Z,China,Heilongjiang,recovered,47,14
2020-02-14T00:00:00Z,China,Henan,confirmed,1184,15
2020-02-14T00:00:00Z,China,Henan,deaths,11,1
2020-02-14T00:00:00Z,China,Henan,recovered,357,61
2020-02-14T00:00:00Z,China,Hong Kong,confirmed,56,3
2020-02-14T00:00:00Z,China,Hong Kong,deaths,1,0
2020-02-14T00:00:00Z,China,Hong Kong,recovered,1,0
2020-02-14T00:00:00Z,China,Hubei,confirmed,54406,6200
2020-02-14T00:00:00Z,China,Hubei,deaths,1457,147
2020-02-14T00:00:00Z,China,Hubei,recovered,4774,1315
2020-02-14T00:00:00Z,China,Hunan,confirmed,988,20
2020-02-14T00:00:00Z,China,Hunan,deaths,2,0
2020-02-14T00:00:00Z,China,Hunan,recovered,364,25
2020-02-14T00:00:00Z,China,Inner Mongolia,confirmed,65,4
2020-02-14T00:00:00Z,China,Inner Mongolia,deaths,0,0
2020-02-14T00:00:00Z,China,Inner Mongolia,recovered,6,0
2020-02-14T00:00:00Z,China,Jiangsu,confirmed,593,23
2020-02-14T00:00:00Z,China,Jiangsu,deaths,0,0
2020-02-14T00:00:00Z,China,Jiangsu,recovered,157,18
2020-02-14T00:00:00Z,China,Jiangxi,confirmed,900,28
2020-02-14T00:00:00Z,China,Jiangxi,deaths,1,0
2020-02-14T00:00:00Z,China,Jiangxi,recovered,187,17
2020-02-14T00:00:00Z,China,Jilin,confirmed,86,2
2020-02-14T00:00:00Z,China,Jilin,deaths,1,0
2020-02-14T00:00:00Z,China,Jilin,recovered,25,1
2020-02-14T00:00:00Z,China,Liaoning,confirmed,119,2
2020-02-14T00:00:00Z,China,Liaoning,deaths,1,0
2020-02-14T00:00:00Z,China,Liaoning,recovered,29,7
2020-02-14T00:00:00Z,China,Macau,confirmed,10,0
2020-02-14T00:00:00Z,China,Macau,deaths,0,0
2020-02-14T00:00:00Z,China,Macau,recovered,3,0
2020-02-14T00:00:00Z,China,Ningxia,confirmed,67,3
2020-02-14T00:00:00Z,China,Ningxia,deaths,0,0
2020-02-14T00:00:00Z,China,Ningxia,recovered,24,0
2020-02-14T00:00:00Z,China,Qinghai,confirmed,18,0
2020-02-14T00:00:00Z,China,Qinghai,deaths,0,0
2020-02-14T00:00:00Z,China,Qinghai,recovered,11,0
2020-02-14T00:00:00Z,China,Shaanxi,confirmed,230,1
2020-02-14T00:00:00Z,China,Shaanxi,deaths,0,0
2020-02-14T00:00:00Z,China,Shaanxi,recovered,54,8
2020-02-14T00:00:00Z,China,Shandong,confirmed,523,14
2020-02-14T00:00:00Z,China,Shandong,deaths,2,0
2020-02-14T00:00:00Z,China,Shandong,recovered,136,31
2020-02-14T00:00:00Z,China,Shanghai,confirmed,318,3
2020-02-14T00:00:00Z,China,Shanghai,deaths,1,0
2020-02-14T00:00:00Z,China,Shanghai,recovered,90,28
2020-02-14T00:00:00Z,China,Shanxi,confirmed,127,1
2020-02-14T00:00:00Z,China,Shanxi,deaths,0,0
2020-02-14T00:00:00Z,China,Shanxi,recovered,38,2
2020-02-14T00:00:00Z,China,Sichuan,confirmed,463,12
2020-02-14T00:00:00Z,China,Sichuan,deaths,1,0
2020-02-14T00:00:00Z,China,Sichuan,recovered,114,10
2020-02-14T00:00:00Z,China,Tianjin,confirmed,120,1
2020-02-14T00:00:00Z,China,Tianjin,deaths,3,0
2020-02-14T00:00:00Z,China,Tianjin,recovered,31,10
2020-02-14T00:00:00Z,China,Tibet,confirmed,1,0
2020-02-14T00:00:00Z,China,Tibet,deaths,0,0
2020-02-14T00:00:00Z,China,Tibet,recovered,1,0
2020-02-14T00:00:00Z,China,Xinjiang,confirmed,65,2
2020-02-14T00:00:00Z,China,Xinjiang,deaths,1,0
2020-02-14T00:00:00Z,China,Xinjiang,recovered,6,0
2020-02-14T00:00:00Z,China,Yunnan,confirmed,162,6
2020-02-14T00:00:00Z,China,Yunnan,deaths,0,0
2020-02-14T00:00:00Z,China,Yunnan,recovered,36,9
2020-02-14T00:00:00Z,China,Zhejiang,confirmed,1155,10
2020-02-14T00:00:00Z,China,Zhejiang,deaths,0,0
2020-02-14T00:00:00Z,China,Zhejiang,recovered,403,43
2020-02-14T00:00:00Z,Colombia,NA,confirmed,0,0
2020-02-14T00:00:00Z,Colombia,NA,deaths,0,0
2020-02-14T00:00:00Z,Colombia,NA,recovered,0,0
2020-02-14T00:00:00Z,Congo (Brazzaville),NA,confirmed,0,0
2020-02-14T00:00:00Z,Congo (Brazzaville),NA,deaths,0,0
2020-02-14T00:00:00Z,Congo (Brazzaville),NA,recovered,0,0
2020-02-14T00:00:00Z,Congo (Kinshasa),NA,confirmed,0,0
2020-02-14T00:00:00Z,Congo (Kinshasa),NA,deaths,0,0
2020-02-14T00:00:00Z,Congo (Kinshasa),NA,recovered,0,0
2020-02-14T00:00:00Z,Costa Rica,NA,confirmed,0,0
2020-02-14T00:00:00Z,Costa Rica,NA,deaths,0,0
2020-02-14T00:00:00Z,Costa Rica,NA,recovered,0,0
2020-02-14T00:00:00Z,Cote d'Ivoire,NA,confirmed,0,0
2020-02-14T00:00:00Z,Cote d'Ivoire,NA,deaths,0,0
2020-02-14T00:00:00Z,Cote d'Ivoire,NA,recovered,0,0
2020-02-14T00:00:00Z,Croatia,NA,confirmed,0,0
2020-02-14T00:00:00Z,Croatia,NA,deaths,0,0
2020-02-14T00:00:00Z,Croatia,NA,recovered,0,0
2020-02-14T00:00:00Z,Cuba,NA,confirmed,0,0
2020-02-14T00:00:00Z,Cuba,NA,deaths,0,0
2020-02-14T00:00:00Z,Cuba,NA,recovered,0,0
2020-02-14T00:00:00Z,Cyprus,NA,confirmed,0,0
2020-02-14T00:00:00Z,Cyprus,NA,deaths,0,0
2020-02-14T00:00:00Z,Cyprus,NA,recovered,0,0
2020-02-14T00:00:00Z,Czechia,NA,confirmed,0,0
2020-02-14T00:00:00Z,Czechia,NA,deaths,0,0
2020-02-14T00:00:00Z,Czechia,NA,recovered,0,0
2020-02-14T00:00:00Z,Denmark,Faroe Islands,confirmed,0,0
2020-02-14T00:00:00Z,Denmark,Faroe Islands,deaths,0,0
2020-02-14T00:00:00Z,Denmark,Faroe Islands,recovered,0,0
2020-02-14T00:00:00Z,Denmark,Greenland,confirmed,0,0
2020-02-14T00:00:00Z,Denmark,Greenland,deaths,0,0
2020-02-14T00:00:00Z,Denmark,Greenland,recovered,0,0
2020-02-14T00:00:00Z,Denmark,NA,confirmed,0,0
2020-02-14T00:00:00Z,Denmark,NA,deaths,0,0
2020-02-14T00:00:00Z,Denmark,NA,recovered,0,0
2020-02-14T00:00:00Z,Diamond Princess,NA,confirmed,218,43
2020-02-14T00:00:00Z,Diamond Princess,NA,deaths,0,0
2020-02-14T00:00:00Z,Diamond Princess,NA,recovered,0,0
2020-02-14T00:00:00Z,Djibouti,NA,confirmed,0,0
2020-02-14T00:00:00Z,Djibouti,NA,deaths,0,0
2020-02-14T00:00:00Z,Djibouti,NA,recovered,0,0
2020-02-14T00:00:00Z,Dominica,NA,confirmed,0,0
2020-02-14T00:00:00Z,Dominica,NA,deaths,0,0
2020-02-14T00:00:00Z,Dominica,NA,recovered,0,0
2020-02-14T00:00:00Z,Dominican Republic,NA,confirmed,0,0
2020-02-14T00:00:00Z,Dominican Republic,NA,deaths,0,0
2020-02-14T00:00:00Z,Dominican Republic,NA,recovered,0,0
2020-02-14T00:00:00Z,Ecuador,NA,confirmed,0,0
2020-02-14T00:00:00Z,Ecuador,NA,deaths,0,0
2020-02-14T00:00:00Z,Ecuador,NA,recovered,0,0
2020-02-14T00:00:00Z,Egypt,NA,confirmed,1,1
2020-02-14T00:00:00Z,Egypt,NA,deaths,0,0
2020-02-14T00:00:00Z,Egypt,NA,recovered,0,0
2020-02-14T00:00:00Z,El Salvador,NA,confirmed,0,0
2020-02-14T00:00:00Z,El Salvador,NA,deaths,0,0
2020-02-14T00:00:00Z,El Salvador,NA,recovered,0,0
2020-02-14T00:00:00Z,Equatorial Guinea,NA,confirmed,0,0
2020-02-14T00:00:00Z,Equatorial Guinea,NA,deaths,0,0
2020-02-14T00:00:00Z,Equatorial Guinea,NA,recovered,0,0
2020-02-14T00:00:00Z,Eritrea,NA,confirmed,0,0
2020-02-14T00:00:00Z,Eritrea,NA,deaths,0,0
2020-02-14T00:00:00Z,Eritrea,NA,recovered,0,0
2020-02-14T00:00:00Z,Estonia,NA,confirmed,0,0
2020-02-14T00:00:00Z,Estonia,NA,deaths,0,0
2020-02-14T00:00:00Z,Estonia,NA,recovered,0,0
2020-02-14T00:00:00Z,Eswatini,NA,confirmed,0,0
2020-02-14T00:00:00Z,Eswatini,NA,deaths,0,0
2020-02-14T00:00:00Z,Eswatini,NA,recovered,0,0
